taxable_value,itc_claimed,tax_paid,itc_ratio,invoice_count,mismatch_ratio,num_buyers,is_fraud,sector_enc,state_enc,status_enc,tax_efficiency
0.18661301906497038,-0.32661455775620796,2.0152070388815666,-0.34553382262932775,-0.2549289725609048,-0.13596347087075558,-0.15908871765142782,0,4,0,0,1.0887158349558572
-0.45310015509993934,-0.32765827816610205,-0.9346328554576601,-0.2932970662895492,-0.3420937128268159,-0.5177789186790477,-0.15908871765142782,0,0,3,0,-1.0033540152740368
-0.6851504145511546,-0.33788956923691593,-1.0305544053582496,-0.3188380861255294,-0.13289833618862926,-0.3233358665544545,-0.4790472554815377,0,3,8,2,0.21320964231213815
-0.23191609484157422,-0.32218462010267646,0.5754938170928322,-0.33501008700298407,-0.1677642322949937,-0.44555721360419875,-0.3190679865664828,0,4,4,1,1.0103719384520429
-0.20517645584833621,-0.32499570335894484,0.40932805018757995,-0.33567248261087984,-0.5687220375181847,-0.15161992441845012,-0.7990057933116477,0,0,3,2,0.6114542141440852
-0.21757870605857665,-0.3184164108173867,-0.7273933136619164,-0.29012234139404897,0.006565248236828482,-0.46121366715189327,0.1608698201786821,0,1,4,1,-1.1581678425568058
1.0229995985300384,1.008711768103059,-0.8328623283935128,3.221964814477185,3.650051391351912,1.6064482949210535,2.9871702376779865,1,4,0,1,-1.987291780776307
-0.7863819040279774,-0.34332537109593564,-1.3625630306279872,-0.28421747243897827,0.0239981962900107,-0.4253553380587865,-0.7990057933116477,0,2,2,0,-0.9791010875306287
-0.5455423345572475,-0.3347015954074974,-0.2738798775426759,-0.33778797128654686,0.006565248236828482,-0.3117197881158424,-0.10576229467974282,0,3,7,1,1.5709897274161329
-0.17802383023383322,-0.3276920558073795,0.32606671727821435,-0.3372389587106333,-0.6384538297309136,-0.39404243096339747,-0.2657415635947978,0,2,8,2,0.36788469045962346
0.2866019607539185,0.375440914642696,-0.7274689542096423,1.2750975937156017,2.621507456214161,2.8554292505161674,3.680413736309891,1,1,8,1,-1.6737362809740886
-0.2832381693541533,-0.330137099993037,-0.31658782338039915,-0.3305493598236861,-0.7256185699968247,-0.14050889286847332,0.10754339720699711,0,4,8,0,-0.2885922844457522
0.0628672728664526,-0.2930571588877416,0.450902584653523,-0.3086037756071402,-0.2549289725609048,-0.4687893704814229,-0.05243587170805784,0,2,8,0,-0.19869807615871846
-0.4716905145307141,-0.32638959257139605,-0.23286355116944474,-0.3272164954362107,-0.5861549855713669,-0.5218192937881302,-0.15908871765142782,0,1,0,2,0.9326264225933137
0.08061771582973426,-0.31123449642703344,1.097904063118161,-0.33212777097943774,-0.7256185699968247,-0.2132356448319576,-0.21241514062311279,0,2,5,0,0.46991301283539044
-0.08350699163600209,-0.2974775595809588,0.05927867554755391,-0.30130847262828836,-0.7430515180500069,-0.03091371803461173,-0.4790472554815377,0,2,2,1,-0.31594116374924935
0.20684637173025403,-0.30945915056595524,-0.25600118086482565,-0.3035015391679432,-0.13289833618862926,-0.12636757998668474,-0.5323736784532227,0,4,7,1,-1.1694648680753743
-0.2716663303725354,-0.3285455941679576,-0.4797104944526123,-0.3237284753207597,-0.028300647869535955,-0.6995957985877581,-0.4790472554815377,0,1,8,1,-0.6152801768357717
-0.17243312693227894,-0.2991488215556678,-0.4532947087410694,-0.2764000107602087,-0.15033128424181147,-0.204144800836522,0.1608698201786821,0,1,9,1,-0.8238938908987762
0.07733878377144623,-0.2980199518907906,1.846010623322015,-0.33081789858364385,-0.0631665439759004,-0.3733355085293498,-0.3190679865664828,0,4,9,1,1.3023096749259446
0.12855037230189212,-0.3052015485275597,1.1401157973880487,-0.3286904748519787,0.0239981962900107,-0.06424681268454197,-0.2657415635947978,0,4,6,1,0.3778345458764225
-0.7045847199641586,-0.3434993738291913,-1.039054392224545,-0.34023167400216225,-0.045733595922718175,-0.27182108391365317,-0.7990057933116477,0,2,8,1,0.48042312937697157
-0.6213018814165666,-0.33144931347598705,-0.7653545757610127,-0.31754611631373275,-0.30722781672045146,-0.5490918257744367,-0.7456793703399627,0,0,5,0,0.6812429240302799
-0.7129049503093289,-0.340055769417693,-1.2819500743643182,-0.286341912406644,-0.0631665439759004,-0.3253560541089957,-0.2657415635947978,0,0,8,0,-1.0921938496564119
-0.34960276460924306,-0.31430631173388385,-0.3502385317344026,-0.30627942345150594,0.0239981962900107,-0.3561639143157494,-0.6923529473682777,0,3,9,2,-0.08994793023623054
-0.14053356736218856,-0.3076901728349271,0.1873668471062576,-0.3157260202740192,-0.35952666087999813,-0.36777999275436146,-0.5323736784532227,0,1,0,2,0.02789593199049373
-0.7153758377057211,-0.3417779024353928,-1.009653677303689,-0.33488178515100425,0.09372998850273957,-0.5096981684608827,-0.15908871765142782,0,3,6,2,0.9085330788565732
-0.744220561435681,-0.3433670969296065,-1.2657357091052612,-0.32098639620519126,-0.4466914011459092,-0.45212282315645774,-0.6390265243965927,0,0,4,2,-0.600214616054666
0.08819565436168823,-0.3083358785875062,1.34810647854697,-0.3325037252433785,-0.2374960245077226,-0.022832967816446868,-0.6390265243965927,0,4,1,2,0.7194285261033168
-0.7719187391863823,-0.34262649602786643,-1.2905544260369697,-0.30840386341917164,-0.7256185699968247,-0.11929692354579045,-0.5323736784532227,0,3,6,0,-0.3365888319455152
-0.4692557271704505,-0.3264966276485883,-0.05279428561192846,-0.33095216796362276,-0.18519718034817592,-0.21576087927513413,0.10754339720699711,0,0,8,1,1.389478534249012
-0.34790540052521324,-0.32086409279307176,0.12431757815079549,-0.32783115082011394,-0.39439255698636255,-0.4197998222837981,-0.5857001014249077,0,4,7,1,0.8605186572344397
-0.24000346339406523,-0.31591260833538853,0.030813174613930176,-0.32063431205324666,-0.48155729725227364,-0.6223236246265562,0.05421697423531213,0,1,4,2,0.14704163014066926
-0.2036864848159004,-0.3193172988147967,0.6787098924725398,-0.33378674376317663,-0.39439255698636255,-0.37182036786344397,-0.5857001014249077,0,1,4,2,1.0284211318919239
-0.4725554139895709,-0.32433651701937655,-0.7420340682856869,-0.30240948154411507,-0.045733595922718175,-0.140003845979838,-0.10576229467974282,0,4,2,1,-0.4213684005142088
0.21589163873375714,-0.3238842970828312,0.23506539351214178,-0.3325663842873687,-0.6558867777840958,-0.20161956639334547,-0.5323736784532227,0,3,9,2,-0.709027704768324
-0.015891734364733463,-0.318248680452827,0.9246534578217902,-0.3352756419989423,-0.0631665439759004,-0.13444833020484967,-0.05243587170805784,0,4,6,0,0.5793504130204264
-0.5589093720327337,-0.334450613603882,-0.9087834163787742,-0.316642035821875,-0.272361920614087,-0.5596978104357782,-0.37239440953816777,0,0,0,0,-0.44380643732992964
-0.3453079863661084,-0.33681635868273646,-0.64955176961841,-0.3339150456151564,-0.5512890894650025,-0.08141840689814248,0.1608698201786821,0,0,8,1,-0.7098564236417698
0.07575424610002632,-0.3098819456500476,0.9283114921583357,-0.3295468151198439,-0.6210208816777314,-0.37232541475207925,-0.3190679865664828,0,3,5,0,0.2977103873780092
0.22294645793483794,-0.3200688078053307,2.5516426222895148,-0.3441642749535433,-0.11546538813544704,-0.6995957985877581,-0.21241514062311279,0,1,2,0,1.4840445129264834
-0.11214199292365752,-0.33159551929981007,1.3201549024740036,-0.3460261436892503,0.09372998850273957,-0.41222411895426847,0.05421697423531213,0,4,0,0,1.5006328435270881
4.492509554458268,4.061374721423082,0.3114463090043067,3.7402147835556177,2.3600132354164276,3.7266351334120724,3.893719428196631,1,4,1,0,-1.9880050453451465
-0.7982020715150011,-0.34597312030435695,-1.3004913439412367,-0.34095672865404814,-0.4641243491990914,-0.4566682451541755,0.10754339720699711,0,2,8,0,0.383642806787914
3.3955293111961518,3.289042084914481,-0.4590017401932297,5.6362237469452054,2.1508178587782414,2.9907818166704296,3.253802352536411,1,4,3,0,-2.0866006518904547
1.5211890061966808,1.1548714871868613,-0.8860160902508999,3.977844732242217,0.529553689832295,1.8766483803409426,2.5605588539045065,1,1,9,1,-2.0814447692807145
-0.13642027183890676,-0.3050861299790917,1.0712405306759332,-0.32789082610010456,-0.0631665439759004,-0.18141769084793324,-0.4257208325098527,0,0,1,0,1.2747382260515723
-0.4810788091558039,-0.3312134576135365,-0.9975734509679717,-0.2975131248208857,-0.0631665439759004,-0.03141876492324698,-0.15908871765142782,0,3,7,1,-1.0768438054272709
-0.5116838457178076,-0.33972260696107287,-0.5109304124200423,-0.3421114453218664,-0.41182550503954474,-0.0036411860483052125,-0.37239440953816777,0,1,2,0,0.48274618371148137
0.06997312890760149,-0.2969053637260463,2.128404554766418,-0.33223817024742036,0.09372998850273957,-0.3799011180816088,-0.3190679865664828,0,1,7,0,1.6441321413309848
0.10901911566036147,-0.3170435891028456,-0.3860375752651171,-0.30883949296310304,-0.22006307645454035,-0.3617194300907378,-0.6390265243965927,0,3,3,0,-1.190482453461987
-0.48249892054645926,-0.3393417727612478,-0.5924407623970804,-0.3401391773181768,0.058864092396375134,-0.44707235427010467,0.10754339720699711,0,1,7,1,0.03986203616361976
-0.7236308671905318,-0.3415708489765934,-1.0635080717028291,-0.33119982037558376,-0.010867699816353736,-0.697575611033217,-0.6923529473682777,0,1,5,2,0.6935819937596074
-0.7278832637704562,-0.3391336049885093,-1.250536267651135,-0.28954349117814004,0.07629704044955736,-0.0026310922710345696,0.10754339720699711,0,3,6,0,-0.6980732950091502
1.6449426679077077,2.3403610364278085,0.04035010721677269,2.594142080043998,0.33779126124729064,3.5609797539396912,2.1872738931027116,1,2,9,0,-1.7132965262379753
0.23459471417947786,-0.2997862787734247,-0.09262334262844817,-0.2980651211607988,-0.09803244008226483,-0.28646744368407706,-0.5857001014249077,0,2,3,1,-1.0451466810460976
3.1713025478009302,3.013676471933883,1.3768932124396072,1.592182193945696,3.231660638075539,1.3165513808443872,4.160351543055056,1,1,7,1,-1.6051250113107536
0.007461191330851423,-0.32629029239994484,1.5463079323647475,-0.34382710962159635,-0.5512890894650025,-0.03293390558915302,0.05421697423531213,0,2,9,2,1.2396156596190875
-0.8311666152701854,-0.34639916256891234,-1.4264773785058595,-0.30179184239621226,-0.045733595922718175,-0.5132334966813299,-0.7990057933116477,0,4,3,2,-1.185680629666739
-0.370848971682679,-0.32296977179803427,-0.008900985368068983,-0.3276879301481365,-0.2549289725609048,-0.03141876492324698,-0.7990057933116477,0,4,1,2,0.7294457854842502
0.06117107899766124,-0.283211333384062,1.9761573667492103,-0.3246653772166122,-0.39439255698636255,-0.37232541475207925,-0.21241514062311279,0,2,5,1,1.5118645102255488
0.15119641071510612,-0.30015060719802755,0.669371157254245,-0.3188858263495219,-0.6384538297309136,-0.6652526101605573,0.10754339720699711,0,1,5,1,-0.16261818130632424
0.12553333662191588,-0.31104358310919494,0.0652573906125907,-0.3161646335819501,-0.6384538297309136,-0.4329310413883161,-0.7990057933116477,0,2,8,0,-0.7377218710929081
-0.6738462567854422,-0.33475254915347585,-0.9451502427550772,-0.3148547611861563,-0.1677642322949937,-0.6733333603787223,-0.4257208325098527,0,2,3,1,0.5358811159407818
-0.5758416468683305,-0.33733706539864505,-0.4492323804643052,-0.3390292171103515,0.0239981962900107,-0.1657612373002387,0.10754339720699711,0,4,0,1,1.350304694562816
-0.8348699601079625,-0.34662898546605225,-1.3807818704017825,-0.33991241125421245,-0.41182550503954474,-0.29858856901132447,-0.7456793703399627,0,1,9,0,1.1606143120274244
0.007106847948704425,-0.29683026070767,1.4626107088306697,-0.32692707032825624,-0.6733197258372781,-0.2036397539478867,0.10754339720699711,0,2,2,1,1.1415672228112739
-0.2814217303497309,-0.310238800336239,-0.49791186030240764,-0.2917365577177949,-0.5512890894650025,-0.5450514506653542,-0.2657415635947978,0,4,3,1,-0.6187447454493641
0.13902377660622342,-0.31479105570852517,1.7856442001226052,-0.33885317503437923,-0.32466076477363365,-0.2425283643728054,-0.2657415635947978,0,0,2,1,1.0151976757755623
-0.3912306436095493,-0.33600662678888715,-0.6924909457381055,-0.3309670867836204,-0.2549289725609048,0.013530408165295296,-0.7456793703399627,0,4,8,2,-0.6450350488339064
-0.6212480183963001,-0.336320336632251,-0.6821684046617292,-0.33195769643146444,-0.4466914011459092,-0.005156326714211107,0.05421697423531213,0,2,7,1,1.043435925821247
0.06821464867678019,-0.3270863086562084,0.10443105579469995,-0.3340284286471386,-0.045733595922718175,-0.574344170206202,-0.6390265243965927,0,4,5,2,-0.5957233783270612
-0.4037485684921309,-0.3205853967830114,0.20035643559644026,-0.3288187767039585,-0.2549289725609048,-0.33242671054989,-0.5323736784532227,0,3,1,0,1.425951852525807
0.0729116939280052,-0.3169980502261647,0.5737299082441211,-0.3307970122356471,-0.20263012840135813,-0.607172217967497,-0.10576229467974282,0,0,8,0,-0.0859987176722186
1.5546546007897046,1.6073703112649944,0.7678443787964769,1.087663506793102,1.331469300278677,3.779160009830144,0.37417551206542204,1,4,5,0,-1.3804721930522654
1.6440580624658265,1.7935923195394454,0.6706749992272304,1.2973892945560932,4.225338677106925,2.578158508655384,3.0938230836213565,1,3,7,1,-1.4542204947336617
-0.3569809385681856,-0.3135415223846466,-0.33830886838767144,-0.3056796868876004,-0.18519718034817592,-0.21576087927513413,-0.21241514062311279,0,2,5,0,-0.03239684560177241
-0.6089393191665348,-0.3354766181632608,-0.7967571321395659,-0.3257842887164361,-0.5861549855713669,-0.3400024138794196,-0.15908871765142782,0,1,2,1,0.4009375166488714
-0.46128874727055363,-0.32486749631691075,-0.15984840068226358,-0.3268733625762647,0.04143114434319292,-0.13747861153666155,-0.21241514062311279,0,4,3,0,1.0365220912133017
0.16525240689232926,-0.31464907644265067,0.5482960134400844,-0.3285621729999989,-0.35952666087999813,-0.04909540602548274,0.05421697423531213,0,0,5,2,-0.31406458139045995
4.003060782481082,4.141734002177793,0.6045268615032224,3.2213859642612763,3.2839594822350855,3.185224868795023,1.7606625093292316,1,2,1,0,-1.8919163386065938
0.19701980941884295,-0.27420866919240316,2.2041286422112405,-0.322537953484947,-0.20263012840135813,-0.14202403353437928,-0.10576229467974282,0,2,0,1,1.2391131374635047
0.5176051314813747,0.6168934493216193,-0.15863934876275754,0.8652477707401078,0.11116293655592178,3.4857277675330307,3.0938230836213565,1,2,4,1,-1.3584799735231072
1.460330063882798,1.9582723585107473,0.37833026648688967,1.7083550452674117,4.10330804073465,2.064525822913277,1.5473568174424916,1,1,0,0,-1.5145830479802571
1.0845204631577436,0.9573052319726613,0.19174538159677498,0.9447382274515969,3.806947923830552,3.3225976225038263,0.587481203952162,1,4,0,1,-1.4559925997147931
-0.5281538634546955,-0.335128029423047,-0.2319802802165686,-0.3389605905383623,-0.0805994920290826,-0.06626700023908325,0.10754339720699711,0,4,5,2,1.4956466992994761
-0.27394935406409554,-0.32642010126826637,-0.02779364837556255,-0.3312893332955697,-0.272361920614087,-0.352123539206667,-0.4257208325098527,0,4,1,1,0.18788225533942907
-0.26034794234793324,-0.3127152020125875,0.6975700013202525,-0.3289440947919388,-0.1677642322949937,-0.38798186829977377,-0.10576229467974282,0,3,3,2,1.3797371548848527
-0.30390203978974534,-0.33606428382965525,0.6256439789727968,-0.34644685441318407,-0.30722781672045146,-0.041014655807317876,-0.6390265243965927,0,3,3,1,1.538177589838116
0.08437805898143562,-0.3174322191474552,0.3428342638847228,-0.3280429980640806,-0.0631665439759004,-0.4682843235927876,0.0008905512636271477,0,0,4,1,-0.3652871279877159
0.005797476454809356,-0.2974763799751874,0.3435923449437359,-0.3098480051949443,-0.15033128424181147,-0.594040998862979,-0.4257208325098527,0,2,1,1,-0.18564055550692826
0.08811175213704676,-0.30618521351004346,0.07716862256003433,-0.3112652930947213,-0.11546538813544704,-0.4223250567269746,-0.21241514062311279,0,3,4,1,-0.6618207883088415
2.166669928396905,2.728529676716436,-0.5198284696371868,5.042374149410672,1.5929635210764101,1.6347309206846306,3.200475929564726,1,4,9,1,-2.0095053812767825
-0.38288003182724567,-0.3332379962820232,-0.4790756883368868,-0.3316384336835147,-0.11546538813544704,-0.2314173328228286,-0.21241514062311279,0,0,0,2,-0.21208487455686406
-0.07518410070712937,0.3827498347053679,-0.6668334804543977,1.1648594489889519,0.4423889495663839,3.3589609984855686,3.200475929564726,1,0,7,0,-1.2915760288966551
-0.0043762313110559,-0.32451255685780206,0.14470677503291787,-0.33192487502746965,-0.0631665439759004,-0.03040867114597648,-0.7990057933116477,0,2,9,0,-0.3997285997125866
-0.0862367284351797,-0.314699686318312,1.4325818901211018,-0.33678542658270466,-0.4989902453054558,-0.24404350503871128,-0.6923529473682777,0,4,3,0,1.521792942570065
-0.5213897433824646,-0.33417508207129704,-0.7443389506719318,-0.32495778608856624,-0.6907526738904602,-0.39707271229520924,0.10754339720699711,0,4,5,1,-0.15085490596738288
-0.6687634158575961,-0.33846519944221093,-0.7676941666264359,-0.334171649319116,-0.6035879336245492,-0.5692937013198489,-0.5857001014249077,0,2,3,0,1.428296518837805
-0.3357180283281862,-0.3354830864074539,0.46676459900671735,-0.34521455988137795,-0.6558867777840958,-0.39151719652022093,-0.21241514062311279,0,2,8,0,1.461032090433271
-0.44544320495985906,-0.3187881781580905,0.013534336203805463,-0.3234390502128052,-0.6558867777840958,-0.26778070880457067,0.05421697423531213,0,4,0,1,1.3399134147903595
-0.8065416766502038,-0.34497929591275706,-1.306954062764191,-0.329305130235882,-0.7081856219436424,-0.27182108391365317,0.05421697423531213,0,3,1,2,0.7021970739123755
-0.06565713557628676,-0.29485020318817984,-0.326824191680885,-0.27899588543980014,-0.028300647869535955,-0.22485172327056963,0.10754339720699711,0,1,7,1,-0.8626083689526769
-0.4583602284375742,-0.33872224903344744,-0.20872224800376318,-0.34400016793356913,-0.15033128424181147,-0.27687155280000625,-0.6923529473682777,0,1,3,0,0.8857778003589604
-0.546144575893911,-0.32852895345628186,-0.9664361152441032,-0.2921811385537249,-0.13289833618862926,-0.5970712801947908,-0.7456793703399627,0,4,2,2,-0.711893714253457
-0.7782994481715345,-0.34473217068004014,-1.2053147098144548,-0.33827730858246985,-0.0805994920290826,-0.5955561395288849,-0.7990057933116477,0,3,5,0,0.9424322150698433
-0.21542295983384427,-0.30762289177806823,0.16954703515859904,-0.3152217641580985,-0.010867699816353736,-0.35010335165212575,0.10754339720699711,0,2,2,0,0.27439006108213304
-0.08714653766375248,-0.33203161650654983,0.5697592582261511,-0.3429319804217372,-0.045733595922718175,-0.07333765667997746,0.05421697423531213,0,2,1,2,0.37484417654627095
0.15395113050564738,-0.32268549551270104,1.4873370293971178,-0.34158630285794905,-0.39439255698636255,-0.6041419366356852,-0.3190679865664828,0,3,1,1,0.6626927850991938
-0.8237865645509549,-0.34500387175845965,-1.3735512563981163,-0.3084814412831594,-0.15033128424181147,-0.1743470344070389,-0.7990057933116477,0,0,5,1,0.21097407767065238
0.06918461359246762,-0.29014913467156483,1.7803941237514858,-0.32632733376435064,-0.7430515180500069,-0.21071041038878105,-0.10576229467974282,0,1,9,0,1.2614907792531318
-0.06671566149803652,-0.3123521750718431,0.3316952357567857,-0.32320631662084187,-0.0805994920290826,-0.5026275120199885,-0.3190679865664828,0,4,4,2,-0.004533804400814026
-0.250141380237261,-0.30509464403403225,0.3911470306876478,-0.3177907849616942,-0.429258453092727,0.005449657947130433,-0.3190679865664828,0,2,2,2,0.7985190152046048
-0.1626078341940039,-0.30771207171550274,1.1207872437558433,-0.33008986016775843,-0.2549289725609048,-0.4687893704814229,0.1608698201786821,0,2,8,1,1.4839514477790245
-0.0957914144194533,-0.31368975225527296,-0.4551835681148216,-0.3001179507924757,-0.028300647869535955,-0.043034843361859164,-0.05243587170805784,0,4,5,0,-0.9778587501595086
-0.20432892194202695,-0.30636104876739423,-0.4100627845521685,-0.2909936004819118,-0.6384538297309136,-0.5647482793221312,-0.4257208325098527,0,3,9,1,-0.6823351062373617
1.7503634727392439,2.351183849735915,0.6782723262660744,1.7204124355895138,0.8259138067363927,2.407957707185286,1.6006832404141766,1,0,9,0,-1.486820980430402
-0.5040296775988602,-0.3252644445409638,-1.032186661354906,-0.2696865417612653,-0.4989902453054558,-0.575859310872108,-0.7456793703399627,0,2,6,2,-1.0962760448716464
-0.5551857471440795,-0.3382397772145725,-0.8952949832637153,-0.32868450732397964,-0.13289833618862926,-0.620303437072015,-0.5323736784532227,0,3,5,1,-0.42111973993594026
-0.6496031064068785,-0.340731374476707,-0.999993948495203,-0.33153996947153025,-0.5512890894650025,-0.014247170709646612,-0.7990057933116477,0,3,9,0,-0.07131453818580114
0.07929482062199895,-0.29672041808168603,1.4930818811231412,-0.32715980392021965,-0.7081856219436424,-0.3905071027429503,-0.05243587170805784,0,1,9,1,0.9074743724148797
-0.11238530937511783,-0.30340187492974185,1.1238693567068547,-0.32737761869218535,-0.2374960245077226,-0.06929728157089504,-0.5857001014249077,0,4,2,0,1.231043930701655
-0.34782390496964705,-0.3242952917564206,-0.21703002170605867,-0.3247996465965911,-0.1677642322949937,-0.46121366715189327,-0.7456793703399627,0,3,2,2,0.1710804755935518
-0.3127537576087201,-0.3259750155526042,0.23699422747915416,-0.3346192139190456,-0.1677642322949937,-0.2884876312386183,0.0008905512636271477,0,4,2,0,0.8672608324439892
0.013654974991315561,-0.28925733094443135,1.1650489326166336,-0.3189604204495101,-0.18519718034817592,-0.19959937883880424,-0.15908871765142782,0,4,0,2,0.7643462552984183
2.0003708285409862,1.788493171073683,0.19357703182208885,1.7706530538136063,1.7672930016082324,1.9039209123272496,0.42750193503710704,1,3,0,1,-1.734578932772121
-0.6919871210874667,-0.3378182792615497,-1.2283072820037535,-0.28647021425862373,-0.7430515180500069,-0.27081099013638255,-0.4257208325098527,0,4,5,1,-0.9145296948687193
0.11579837125232706,-0.32707882185943044,0.9956074033834388,-0.3417683124619204,-0.4641243491990914,-0.2571747241432293,-0.5323736784532227,0,0,2,2,0.2606948334219622
2.539969174560686,2.2180082254896254,1.99572361362158,0.8645525537282172,0.5469866378854773,3.1594674774746223,2.2939267390460816,1,4,2,0,-1.283823623723925
-0.7802227189954115,-0.3443655091606273,-1.3299334696682843,-0.3164540586899046,-0.0631665439759004,-0.2905078187931595,-0.4790472554815377,0,1,8,0,-0.6493755583364313
0.08172758770501133,-0.3164680154838053,0.22521464838376523,-0.3251905196805296,-0.11546538813544704,-0.07687298490042464,-0.21241514062311279,0,2,0,2,-0.4884693445085565
1.9297994861400367,1.6213963766912933,0.03811152999419901,1.8083887171156672,1.6975612093955035,2.5054317566919,3.947045851168316,1,3,9,1,-1.776870932105127
-0.14632336181100405,-0.3031189915368324,1.3136847632175697,-0.32912610439591017,-0.272361920614087,-0.30161885034313624,-0.3190679865664828,0,0,3,0,1.675466201220426
-0.4281621066253153,-0.31885850616712647,-0.6553061960973099,-0.296907420728981,0.07629704044955736,-0.6788888761537105,-0.7456793703399627,0,4,4,1,-0.41094555600242466
-0.7907026919607508,-0.34469197702803556,-1.2271341354075351,-0.3363557645667723,-0.272361920614087,-0.6506062503901334,0.10754339720699711,0,4,7,0,1.2174756860305056
-0.010971321519933375,-0.3182692212632894,1.6581125610748602,-0.340010875466197,-0.32466076477363365,-0.21778106682967532,0.10754339720699711,0,0,1,1,1.4531257687888333
0.17248730676293003,-0.322340480412112,1.1447942610124289,-0.3395573433382684,-0.6210208816777314,-0.022327920927811475,-0.5857001014249077,0,2,1,1,0.26702350647956824
-0.05371712038522238,-0.3080914651422269,0.18710114771392922,-0.3161198771219572,-0.35952666087999813,-0.2132356448319576,-0.7990057933116477,0,4,3,1,-0.22706986351623704
-0.6120237746999171,-0.33894544263320775,-1.151726732914109,-0.30996735575492557,-0.48155729725227364,-0.1642460966343328,-0.4790472554815377,0,3,5,2,-1.0547608183137427
-0.7929474959810335,-0.34438180600198587,-1.3453306297693144,-0.31123247169072643,-0.5687220375181847,-0.048085312248212234,-0.10576229467974282,0,4,7,0,-0.5625010106753432
-0.5941750005373089,-0.33089431984250856,-0.4895045091701945,-0.32739850504018203,-0.045733595922718175,-0.07182251601407158,-0.4257208325098527,0,1,6,0,1.4495830667789869
-0.1698547563702145,-0.33131959601623084,0.57538370743475,-0.34239191913782224,-0.41182550503954474,-0.10414551688673124,0.0008905512636271477,0,0,1,2,0.7086300678327898
3.8869149770689533,3.170665533509028,-0.2982890344200833,4.6357080026226765,2.272848495150517,2.9968423793340535,3.680413736309891,1,0,7,0,-2.0767206581883104
-0.4935063404311008,-0.3295288891633913,-0.5311305079328499,-0.323713556500762,0.058864092396375134,-0.2319223797114639,-0.5857001014249077,0,4,0,2,0.28498158915324634
-0.3383050099080429,-0.3150952372971525,-0.6176817259306515,-0.2921572684417286,-0.5687220375181847,-0.255154536588688,-0.5323736784532227,0,1,4,1,-0.6685641741413918
0.08109566043649791,-0.2926996034025494,0.7504913360515574,-0.31468468663818305,-0.30722781672045146,-0.56272809176759,-0.2657415635947978,0,4,3,1,0.08802160701858414
0.05808046327462768,-0.3197368815407367,0.09953285159179938,-0.3262049994403699,-0.48155729725227364,-0.06020643757545953,-0.15908871765142782,0,1,5,2,-0.5820412114264235
-0.13317179849611682,-0.3007460382396848,0.11408743343967934,-0.3066136050194534,0.07629704044955736,-0.25464948970005274,-0.15908871765142782,0,3,5,1,-0.10008473147362688
-0.2411581788004599,-0.30587180400910846,0.4079112261306494,-0.31881123224953356,-0.6210208816777314,-0.011721936266470076,-0.7990057933116477,0,1,3,2,0.7808727563493698
-0.2743686885510405,-0.31960038243599204,-0.23665299898922282,-0.3179847296216637,-0.272361920614087,-0.6703030790469103,0.1608698201786821,0,0,3,2,-0.1786642537448111
0.01717440836063179,-0.3220643960753463,0.9044473780884347,-0.3377581336465516,-0.2549289725609048,-0.3773758836384323,-0.4257208325098527,0,3,4,1,0.44562349776467364
